0.649,-0.054,-0.281,-0.9637946977209223
0.726,-0.072,-0.286,-1.0295437230802627
0.695,-0.067,-0.282,-0.7605472383531654
0.69,-0.104,-0.284,-0.8209094890969312
0.677,-0.063,-0.285,-0.5675882184166557
0.706,-0.011,-0.28,-1.3314620341712189
0.686,-0.065,-0.271,-1.035877476711552
0.708,-0.102,-0.284,-0.9946457070564282
0.627,-0.061,-0.279,-0.9171240110014133
0.691,-0.047,-0.28,-0.8448024839431781
